timestamp_start,timestamp_stop,sampling_time,timestamp_root,q_1,q_2,q_3,q_w,tx,ty,tz
IMG_20240702_124507,IMG_20240702_124507,1,IMG_20240702_124455,0.186064,-0.439937,-0.066530,0.876019,-194.904568,78.887337,-168.530322
IMG_20240702_124509,IMG_20240702_124509,1,IMG_20240702_124455,0.255135,0.843622,0.278347,0.381747,-194.920697,78.899043,-168.547830
IMG_20240702_124728,IMG_20240702_124728,1,IMG_20240702_124728,0,0,0,1,0,0,0
IMG_20240702_124730,IMG_20240702_124730,1,IMG_20240702_124728,-0.462672,0.062650,0.784473,-0.408181,-195.309392,79.464187,-168.821196
IMG_20240702_124733,IMG_20240702_124733,1,IMG_20240702_124728,-0.465817,0.034454,0.807698,-0.359793,-195.323854,79.437192,-168.854457
IMG_20240702_124734,IMG_20240702_124734,1,IMG_20240702_124728,0.591022,0.658647,0.408726,0.223206,-195.325296,79.378119,-168.885316
IMG_20240702_124736,IMG_20240702_124736,1,IMG_20240702_124728,0.403823,-0.230545,-0.587307,0.662455,-195.333322,79.410063,-168.881220
IMG_20240702_124831,IMG_20240702_124831,1,IMG_20240702_124831,0,0,0,1,0,0,0
IMG_20240702_124833,IMG_20240702_124833,1,IMG_20240702_124831,0.815853,-0.336700,0.355223,-0.307949,-192.575524,76.546597,-166.380296
IMG_20240702_124835,IMG_20240702_124835,1,IMG_20240702_124831,0.801344,-0.370030,0.342085,-0.322342,-192.597025,76.582461,-166.393649
IMG_20240702_124837,IMG_20240702_124837,1,IMG_20240702_124831,0.826517,-0.309635,0.365009,-0.296251,-192.603012,76.617087,-166.385711
IMG_20240702_124840,IMG_20240702_124840,1,IMG_20240702_124831,0.641694,0.605523,0.428286,0.195300,-192.586191,75.274826,-167.006027
IMG_20240702_125328,IMG_20240702_125328,1,IMG_20240702_125328,0,0,0,1,0,0,0
IMG_20240702_125330,IMG_20240702_125330,1,IMG_20240702_125328,0.842616,-0.256626,0.384842,-0.275751,-192.114172,82.472532,-162.891968
IMG_20240702_125333,IMG_20240702_125333,1,IMG_20240702_125328,-0.474798,-0.050328,0.858337,-0.187859,-192.140847,82.486232,-162.923871
IMG_20240702_125335,IMG_20240702_125335,1,IMG_20240702_125328,0.842065,-0.226890,0.411264,-0.265161,-192.132562,82.484131,-162.912407
IMG_20240702_125338,IMG_20240702_125338,1,IMG_20240702_125328,0.843633,-0.220972,0.413067,-0.262357,-192.142523,82.510314,-162.914852
IMG_20240702_125534,IMG_20240702_125534,1,IMG_20240702_125534,0,0,0,1,0,0,0
IMG_20240702_125536,IMG_20240702_125536,1,IMG_20240702_125534,-0.481364,-0.107519,0.866766,-0.073798,-192.166281,82.524068,-162.945396
IMG_20240702_125537,IMG_20240702_125537,1,IMG_20240702_125534,0.861700,0.104149,0.488269,-0.090665,-192.140273,82.528894,-162.901184
IMG_20240702_125540,IMG_20240702_125540,1,IMG_20240702_125534,0.864818,0.074825,0.484782,-0.107132,-192.166134,82.529047,-162.943023
IMG_20240702_125543,IMG_20240702_125543,1,IMG_20240702_125534,0.864274,0.081268,0.485486,-0.103578,-192.186009,82.544067,-162.967580
IMG_20240702_130153,IMG_20240702_130153,1,IMG_20240702_130153,0,0,0,1,0,0,0
IMG_20240702_130154,IMG_20240702_130154,1,IMG_20240702_130153,-0.060502,-0.484799,0.357941,0.795731,-180.887169,73.017560,-149.589761
IMG_20240702_130156,IMG_20240702_130156,1,IMG_20240702_130153,-0.060419,-0.484885,0.357865,0.795719,-180.894719,72.991978,-149.613853
IMG_20240702_130158,IMG_20240702_130158,1,IMG_20240702_130153,-0.058055,-0.485239,0.354071,0.797375,-180.899686,72.966523,-149.633866
IMG_20240702_130159,IMG_20240702_130159,1,IMG_20240702_130153,-0.044461,-0.486684,0.331748,0.806911,-180.899051,72.946458,-149.642546
IMG_20240702_130215,IMG_20240702_130215,1,IMG_20240702_130215,0,0,0,1,0,0,0
IMG_20240702_130217,IMG_20240702_130217,1,IMG_20240702_130215,0.492032,0.722238,0.377253,0.306523,-180.506124,74.413254,-148.315749
IMG_20240702_130219,IMG_20240702_130219,1,IMG_20240702_130215,-0.452322,0.173832,0.700986,-0.523265,-180.510328,74.440578,-148.310051
IMG_20240702_130223,IMG_20240702_130223,1,IMG_20240702_130215,0.540714,0.688864,0.385263,0.290977,-180.507510,74.413411,-148.317063
IMG_20240702_130226,IMG_20240702_130226,1,IMG_20240702_130215,0.408165,-0.256095,-0.613862,0.625292,-180.511194,74.432139,-148.315522
IMG_20240702_130348,IMG_20240702_130348,1,IMG_20240702_130348,0,0,0,1,0,0,0
IMG_20240702_130350,IMG_20240702_130350,1,IMG_20240702_130348,-0.117250,0.871304,0.039784,0.474868,-178.768847,71.257874,-146.792564
IMG_20240702_130352,IMG_20240702_130352,1,IMG_20240702_130348,0.024379,-0.471610,0.144918,0.869476,-178.746605,71.264063,-146.757497
IMG_20240702_130355,IMG_20240702_130355,1,IMG_20240702_130348,0.009198,-0.472261,0.172824,0.864302,-178.764609,71.245507,-146.789969
IMG_20240702_130356,IMG_20240702_130356,1,IMG_20240702_130348,0.019531,-0.471973,0.154015,0.867836,-178.768376,71.225109,-146.802123
IMG_20240702_130426,IMG_20240702_130426,1,IMG_20240702_130426,0,0,0,1,0,0,0
IMG_20240702_130428,IMG_20240702_130428,1,IMG_20240702_130426,0.812585,-0.327173,0.402404,-0.265960,-178.738692,71.246975,-146.750147
IMG_20240702_130430,IMG_20240702_130430,1,IMG_20240702_130426,-0.479609,-0.089541,0.872881,-0.006054,-178.753188,71.259856,-146.768878
IMG_20240702_130431,IMG_20240702_130431,1,IMG_20240702_130426,-0.477357,-0.100625,0.872812,0.014284,-178.743486,71.271835,-146.749714
IMG_20240702_130433,IMG_20240702_130433,1,IMG_20240702_130426,-0.476485,-0.104332,0.872715,0.021114,-178.728212,71.276546,-146.723919
IMG_20240702_130445,IMG_20240702_130445,1,IMG_20240702_130445,0,0,0,1,0,0,0
IMG_20240702_130447,IMG_20240702_130447,1,IMG_20240702_130445,-0.175839,-0.593001,-0.135915,0.773924,-178.743699,71.267456,-146.763816
IMG_20240702_130448,IMG_20240702_130448,1,IMG_20240702_130445,0.566504,-0.541193,0.590801,-0.192711,-178.732016,71.286108,-146.754070
IMG_20240702_130451,IMG_20240702_130451,1,IMG_20240702_130445,-0.272692,-0.560318,0.015097,0.781955,-178.745127,71.263221,-146.763220
IMG_20240702_130453,IMG_20240702_130453,1,IMG_20240702_130445,-0.410255,0.663379,-0.518627,0.350206,-178.730473,71.286255,-146.746458
IMG_20240702_130507,IMG_20240702_130507,1,IMG_20240702_130507,0,0,0,1,0,0,0
IMG_20240702_130509,IMG_20240702_130509,1,IMG_20240702_130507,-0.468087,-0.416823,0.327628,0.706975,-178.743056,71.260559,-146.751611
IMG_20240702_130511,IMG_20240702_130511,1,IMG_20240702_130507,-0.462038,-0.423422,0.317351,0.711704,-178.724014,71.295035,-146.734462
IMG_20240702_130513,IMG_20240702_130513,1,IMG_20240702_130507,-0.467367,-0.417486,0.326206,0.707717,-178.702769,71.336327,-146.720503
IMG_20240702_130515,IMG_20240702_130515,1,IMG_20240702_130507,0.652308,-0.428981,0.613831,-0.116962,-178.695220,71.357941,-146.727205
IMG_20240702_130528,IMG_20240702_130528,1,IMG_20240702_130528,0,0,0,1,0,0,0
IMG_20240702_130532,IMG_20240702_130532,1,IMG_20240702_130528,0.622867,-0.472267,0.601951,-0.163265,-181.347838,61.523582,-140.904770
IMG_20240702_130534,IMG_20240702_130534,1,IMG_20240702_130528,0.652369,-0.430383,0.611509,-0.123462,-181.347507,61.503388,-140.870221
IMG_20240702_130536,IMG_20240702_130536,1,IMG_20240702_130528,0.647280,-0.437894,0.610128,-0.130464,-181.351871,61.472780,-140.837639
IMG_20240702_130538,IMG_20240702_130538,1,IMG_20240702_130528,-0.420145,-0.460288,0.282995,0.729059,-181.361411,61.446823,-140.834712
IMG_20240702_130545,IMG_20240702_130545,1,IMG_20240702_130545,0,0,0,1,0,0,0
IMG_20240702_130549,IMG_20240702_130549,1,IMG_20240702_130545,-0.336842,-0.524278,0.166178,0.764235,-180.471946,63.283007,-140.096310
IMG_20240702_130551,IMG_20240702_130551,1,IMG_20240702_130545,-0.358500,0.693432,-0.459466,0.423699,-180.455143,63.315072,-140.075527
IMG_20240702_130553,IMG_20240702_130553,1,IMG_20240702_130545,-0.198551,-0.597371,-0.011909,0.776907,-180.464138,63.300182,-140.091505
IMG_20240702_130555,IMG_20240702_130555,1,IMG_20240702_130545,-0.115902,0.762202,-0.292810,0.565577,-180.458357,63.306726,-140.074947
IMG_20240702_130607,IMG_20240702_130607,1,IMG_20240702_130607,0,0,0,1,0,0,0
IMG_20240702_130610,IMG_20240702_130610,1,IMG_20240702_130607,-0.377453,0.515149,0.638242,-0.429881,-180.535098,63.502791,-140.786997
IMG_20240702_130611,IMG_20240702_130611,1,IMG_20240702_130607,-0.369066,0.521180,0.631311,-0.440010,-180.522744,63.538352,-140.789400
IMG_20240702_130614,IMG_20240702_130614,1,IMG_20240702_130607,-0.361827,0.526228,0.625279,-0.448543,-180.510692,63.575374,-140.796017
IMG_20240702_130616,IMG_20240702_130616,1,IMG_20240702_130607,-0.355001,0.530853,0.619561,-0.456413,-180.497210,63.616657,-140.803241
IMG_20240702_130636,IMG_20240702_130636,1,IMG_20240702_130636,0,0,0,1,0,0,0
IMG_20240702_130639,IMG_20240702_130639,1,IMG_20240702_130636,0.733387,-0.233736,0.637900,0.024380,-180.491617,63.612028,-140.768118
IMG_20240702_130641,IMG_20240702_130641,1,IMG_20240702_130636,0.733125,-0.234774,0.637854,0.023467,-180.493418,63.625989,-140.802196
IMG_20240702_130643,IMG_20240702_130643,1,IMG_20240702_130636,-0.277141,0.581204,0.535431,-0.546541,-180.499904,63.614651,-140.815192
IMG_20240702_130645,IMG_20240702_130645,1,IMG_20240702_130636,0.128064,0.750268,-0.109675,0.639272,-180.501372,63.599702,-140.794005
IMG_20240702_130719,IMG_20240702_130719,1,IMG_20240702_130719,0,0,0,1,0,0,0
IMG_20240702_130721,IMG_20240702_130721,1,IMG_20240702_130719,0.720975,-0.202035,0.657842,0.081360,-180.367324,65.828258,-144.719500
IMG_20240702_130724,IMG_20240702_130724,1,IMG_20240702_130719,-0.636295,0.194702,0.742845,0.073497,-180.373917,65.829469,-144.774466
IMG_20240702_130726,IMG_20240702_130726,1,IMG_20240702_130719,-0.658200,0.097096,0.723446,0.184314,-180.361826,65.846662,-144.735403
IMG_20240702_130729,IMG_20240702_130729,1,IMG_20240702_130719,-0.324158,0.670994,-0.502345,0.438564,-180.377302,65.800648,-144.703419
IMG_20240702_130903,IMG_20240702_130903,1,IMG_20240702_130903,0,0,0,1,0,0,0
IMG_20240702_130905,IMG_20240702_130905,1,IMG_20240702_130903,0.134106,0.735691,-0.146131,0.647627,-180.746056,65.303928,-146.038860
IMG_20240702_130907,IMG_20240702_130907,1,IMG_20240702_130903,-0.385297,-0.533880,0.161266,0.735195,-180.739631,65.311684,-146.016334
IMG_20240702_130912,IMG_20240702_130912,1,IMG_20240702_130903,-0.002768,0.756440,-0.267634,0.596794,-180.749515,65.296813,-146.038419
IMG_20240702_130914,IMG_20240702_130914,1,IMG_20240702_130903,-0.255279,-0.596576,-0.014431,0.760737,-180.741907,65.304397,-146.013147
IMG_20240702_130947,IMG_20240702_130947,1,IMG_20240702_130947,0,0,0,1,0,0,0
IMG_20240702_130948,IMG_20240702_130948,1,IMG_20240702_130947,0.733124,-0.190188,0.644363,0.105612,-177.834123,68.886014,-138.536690
IMG_20240702_130949,IMG_20240702_130949,1,IMG_20240702_130947,0.740890,-0.157331,0.639015,0.134126,-177.830406,68.900554,-138.553268
IMG_20240702_130951,IMG_20240702_130951,1,IMG_20240702_130947,-0.561565,0.341237,0.747069,-0.100444,-177.838731,68.893400,-138.586205
IMG_20240702_130952,IMG_20240702_130952,1,IMG_20240702_130947,0.724581,-0.190008,0.654879,0.100064,-177.832183,68.900173,-138.560989
IMG_20240702_131032,IMG_20240702_131032,1,IMG_20240702_131032,0,0,0,1,0,0,0
IMG_20240702_131033,IMG_20240702_131033,1,IMG_20240702_131032,-0.167171,-0.635641,-0.112626,0.745204,-177.860034,68.749144,-138.289452
IMG_20240702_131035,IMG_20240702_131035,1,IMG_20240702_131032,0.626337,0.426213,0.356287,0.546904,-177.856615,68.764222,-138.308642
IMG_20240702_131037,IMG_20240702_131037,1,IMG_20240702_131032,-0.207284,0.616543,0.489673,-0.580628,-177.863059,68.746290,-138.303447
IMG_20240702_131040,IMG_20240702_131040,1,IMG_20240702_131032,-0.206607,0.616777,0.489041,-0.581152,-177.862771,68.748346,-138.306590
IMG_20240702_131240,IMG_20240702_131240,1,IMG_20240702_131240,0,0,0,1,0,0,0
IMG_20240702_131242,IMG_20240702_131242,1,IMG_20240702_131240,0.601227,0.255580,-0.541296,-0.529343,-178.252997,67.156131,-136.862642
IMG_20240702_131244,IMG_20240702_131244,1,IMG_20240702_131240,-0.416216,0.631427,-0.538765,0.371210,-178.263931,67.125234,-136.854311
IMG_20240702_131246,IMG_20240702_131246,1,IMG_20240702_131240,-0.376737,0.655793,-0.514808,0.403704,-178.245573,67.167241,-136.845419
IMG_20240702_131248,IMG_20240702_131248,1,IMG_20240702_131240,-0.358574,0.665890,-0.503395,0.417861,-178.226727,67.206465,-136.826110
IMG_20240702_131403,IMG_20240702_131403,1,IMG_20240702_131403,0,0,0,1,0,0,0
IMG_20240702_131405,IMG_20240702_131405,1,IMG_20240702_131403,-0.000642,0.758944,-0.247377,0.602336,-179.202776,65.376834,-138.362859
IMG_20240702_131408,IMG_20240702_131408,1,IMG_20240702_131403,-0.269155,-0.589555,0.027725,0.761059,-179.190159,65.389616,-138.319575
IMG_20240702_131410,IMG_20240702_131410,1,IMG_20240702_131403,-0.296698,-0.576312,0.063705,0.758799,-179.210943,65.357939,-138.363713
IMG_20240702_131411,IMG_20240702_131411,1,IMG_20240702_131403,0.762233,-0.057021,0.616998,0.187251,-179.206418,65.372340,-138.370582
IMG_20240702_131423,IMG_20240702_131423,1,IMG_20240702_131423,0,0,0,1,0,0,0
IMG_20240702_131424,IMG_20240702_131424,1,IMG_20240702_131423,-0.280289,0.585755,0.542140,-0.533303,-179.212582,65.359863,-138.379023
IMG_20240702_131426,IMG_20240702_131426,1,IMG_20240702_131423,-0.303243,0.574300,0.562839,-0.511308,-179.202670,65.401209,-138.409228
IMG_20240702_131428,IMG_20240702_131428,1,IMG_20240702_131423,-0.325311,0.562148,0.582279,-0.488992,-179.194945,65.431054,-138.427684
IMG_20240702_131430,IMG_20240702_131430,1,IMG_20240702_131423,-0.354980,0.543931,0.607724,-0.456946,-179.182209,65.473713,-138.444045
IMG_20240702_131457,IMG_20240702_131457,1,IMG_20240702_131457,0,0,0,1,0,0,0
IMG_20240702_131458,IMG_20240702_131458,1,IMG_20240702_131457,0.354615,0.678025,0.076117,0.639326,-179.192948,65.423702,-138.399183
IMG_20240702_131500,IMG_20240702_131500,1,IMG_20240702_131457,0.361383,0.674350,0.082439,0.638638,-179.198256,65.388283,-138.354979
IMG_20240702_131501,IMG_20240702_131501,1,IMG_20240702_131457,0.303354,0.702421,0.028210,0.643261,-179.212461,65.352648,-138.358356
IMG_20240702_131503,IMG_20240702_131503,1,IMG_20240702_131457,-0.296482,-0.569445,0.088230,0.761608,-179.200852,65.346272,-138.283629
IMG_20240702_131533,IMG_20240702_131533,1,IMG_20240702_131533,0,0,0,1,0,0,0
IMG_20240702_131535,IMG_20240702_131535,1,IMG_20240702_131533,-0.352815,0.678087,-0.479861,0.430643,-170.119332,82.397631,-124.687338
IMG_20240702_131537,IMG_20240702_131537,1,IMG_20240702_131533,-0.372474,0.667417,-0.492227,0.416569,-170.102840,82.430724,-124.664926
IMG_20240702_131538,IMG_20240702_131538,1,IMG_20240702_131533,-0.571983,-0.297763,0.505692,0.573104,-170.085076,82.476324,-124.662439
IMG_20240702_131540,IMG_20240702_131540,1,IMG_20240702_131533,-0.250183,0.722827,-0.424591,0.484409,-170.093790,82.454833,-124.663687
IMG_20240702_131729,IMG_20240702_131729,1,IMG_20240702_131729,0,0,0,1,0,0,0
IMG_20240702_131731,IMG_20240702_131731,1,IMG_20240702_131729,-0.547280,0.345819,0.749429,-0.138744,-170.130588,82.407267,-124.758319
IMG_20240702_131732,IMG_20240702_131732,1,IMG_20240702_131729,-0.562010,0.321307,0.754861,-0.105309,-170.113655,82.441384,-124.739944
IMG_20240702_131735,IMG_20240702_131735,1,IMG_20240702_131729,-0.570077,0.306721,0.757351,-0.085759,-170.105591,82.455442,-124.726263
IMG_20240702_131737,IMG_20240702_131737,1,IMG_20240702_131729,0.757970,0.002182,0.606361,0.240422,-170.097325,82.465946,-124.702181
IMG_20240702_132032,IMG_20240702_132032,1,IMG_20240702_132032,0,0,0,1,0,0,0
IMG_20240702_132034,IMG_20240702_132034,1,IMG_20240702_132032,0.008642,0.758161,-0.238064,0.606995,-169.978145,82.331895,-123.648118
IMG_20240702_132036,IMG_20240702_132036,1,IMG_20240702_132032,0.039425,0.757073,-0.213104,0.616338,-169.967679,82.337594,-123.597902
IMG_20240702_132038,IMG_20240702_132038,1,IMG_20240702_132032,0.005932,0.757981,-0.240267,0.606383,-169.964324,82.325472,-123.546860
IMG_20240702_132040,IMG_20240702_132040,1,IMG_20240702_132032,-0.085663,0.753161,-0.312057,0.572739,-169.974796,82.301857,-123.552363
IMG_20240702_132156,IMG_20240702_132156,1,IMG_20240702_132156,0,0,0,1,0,0,0
IMG_20240702_132158,IMG_20240702_132158,1,IMG_20240702_132156,0.106110,-0.643012,-0.387430,0.652054,-170.013879,82.237175,-123.632035
IMG_20240702_132200,IMG_20240702_132200,1,IMG_20240702_132156,0.454620,0.610369,0.176440,0.624211,-170.008588,82.262816,-123.659820
IMG_20240702_132204,IMG_20240702_132204,1,IMG_20240702_132156,0.448186,0.615050,0.169772,0.626115,-170.019550,82.225329,-123.640070
IMG_20240702_132206,IMG_20240702_132206,1,IMG_20240702_132156,0.411381,0.640310,0.132557,0.634979,-170.034540,82.183878,-123.634893
IMG_20240702_132319,IMG_20240702_132319,1,IMG_20240702_132319,0,0,0,1,0,0,0
IMG_20240702_132321,IMG_20240702_132321,1,IMG_20240702_132319,0.754675,-0.039770,0.626867,0.189529,-169.477608,84.045481,-124.553040
IMG_20240702_132323,IMG_20240702_132323,1,IMG_20240702_132319,-0.582232,0.308912,0.744011,-0.109664,-169.486292,84.035017,-124.586415
IMG_20240702_132326,IMG_20240702_132326,1,IMG_20240702_132319,-0.575567,0.321003,0.741640,-0.125096,-169.471875,84.066419,-124.563530
IMG_20240702_132328,IMG_20240702_132328,1,IMG_20240702_132319,-0.587976,0.297709,0.746061,-0.095116,-169.459889,84.096768,-124.555257
IMG_20240702_132436,IMG_20240702_132436,1,IMG_20240702_132436,0,0,0,1,0,0,0
IMG_20240702_132438,IMG_20240702_132438,1,IMG_20240702_132436,-0.294241,0.590384,0.535031,-0.527836,-170.269026,82.533398,-126.328879
IMG_20240702_132441,IMG_20240702_132441,1,IMG_20240702_132436,0.560123,0.502907,0.327663,0.570950,-170.259983,82.564604,-126.339406
IMG_20240702_132443,IMG_20240702_132443,1,IMG_20240702_132436,0.559210,0.503936,0.326509,0.571598,-170.269765,82.536696,-126.343367
IMG_20240702_132445,IMG_20240702_132445,1,IMG_20240702_132436,0.549342,0.514722,0.315221,0.577858,-170.280949,82.505646,-126.349851
IMG_20240702_132536,IMG_20240702_132536,1,IMG_20240702_132536,0,0,0,1,0,0,0
IMG_20240702_132538,IMG_20240702_132538,1,IMG_20240702_132536,0.644323,0.400313,0.419083,0.498966,-169.438286,85.039547,-126.343223
IMG_20240702_132541,IMG_20240702_132541,1,IMG_20240702_132536,-0.366795,0.538844,0.597119,-0.467502,-169.456158,84.987669,-126.349895
IMG_20240702_132544,IMG_20240702_132544,1,IMG_20240702_132536,-0.344674,0.553252,0.577811,-0.491168,-169.446290,85.022901,-126.358666
IMG_20240702_132546,IMG_20240702_132546,1,IMG_20240702_132536,-0.343259,0.554153,0.576578,-0.492591,-169.442699,85.039006,-126.368468
IMG_20240702_132852,IMG_20240702_132852,1,IMG_20240702_132852,0,0,0,1,0,0,0
IMG_20240702_132853,IMG_20240702_132853,1,IMG_20240702_132852,0.012352,-0.660633,-0.238204,0.711807,-169.611237,84.308277,-125.957696
IMG_20240702_132855,IMG_20240702_132855,1,IMG_20240702_132852,0.059361,-0.658017,-0.288154,0.693150,-169.612890,84.292347,-125.932640
IMG_20240702_132857,IMG_20240702_132857,1,IMG_20240702_132852,0.094480,-0.653875,-0.324681,0.676834,-169.617939,84.270935,-125.920161
IMG_20240702_132858,IMG_20240702_132858,1,IMG_20240702_132852,0.421851,0.705463,0.262332,0.505515,-169.617983,84.271817,-125.920988
IMG_20240702_133309,IMG_20240702_133309,1,IMG_20240702_133309,0,0,0,1,0,0,0
IMG_20240702_133311,IMG_20240702_133311,1,IMG_20240702_133309,-0.556706,-0.132168,0.783513,0.242316,-170.427248,91.870223,-129.317306
IMG_20240702_133312,IMG_20240702_133312,1,IMG_20240702_133309,-0.266936,0.774609,-0.235136,0.522913,-170.427054,91.852187,-129.312942
IMG_20240702_133315,IMG_20240702_133315,1,IMG_20240702_133309,-0.238020,0.783916,-0.215483,0.531403,-170.412307,91.874553,-129.278098
IMG_20240702_133317,IMG_20240702_133317,1,IMG_20240702_133309,-0.242821,0.782376,-0.218779,0.530152,-170.399725,91.881637,-129.245367
IMG_20240702_133647,IMG_20240702_133647,1,IMG_20240702_133647,0,0,0,1,0,0,0
IMG_20240702_133649,IMG_20240702_133649,1,IMG_20240702_133647,0.272451,-0.505538,-0.444387,0.687548,-170.439915,91.811236,-129.338399
IMG_20240702_133652,IMG_20240702_133652,1,IMG_20240702_133647,0.672688,0.467572,0.448952,0.356804,-170.439777,91.840714,-129.343940
IMG_20240702_133654,IMG_20240702_133654,1,IMG_20240702_133647,0.679332,0.457888,0.453901,0.350457,-170.448549,91.802391,-129.361118
IMG_20240702_133657,IMG_20240702_133657,1,IMG_20240702_133647,0.677645,0.460446,0.452475,0.352211,-170.458023,91.772050,-129.381603
IMG_20240702_133745,IMG_20240702_133745,1,IMG_20240702_133745,0,0,0,1,0,0,0
IMG_20240702_133749,IMG_20240702_133749,1,IMG_20240702_133745,0.806151,0.131214,0.562165,0.129900,-170.410528,91.888064,-129.273512
IMG_20240702_133752,IMG_20240702_133752,1,IMG_20240702_133745,-0.531783,0.233126,0.763940,-0.281523,-170.423640,91.869648,-129.307507
IMG_20240702_133755,IMG_20240702_133755,1,IMG_20240702_133745,-0.519232,0.259607,0.748890,-0.319636,-170.413759,91.900900,-129.284430
IMG_20240702_133757,IMG_20240702_133757,1,IMG_20240702_133745,-0.525598,0.246507,0.756744,-0.300530,-170.408616,91.939773,-129.276441
IMG_20240702_134520,IMG_20240702_134520,1,IMG_20240702_134520,0,0,0,1,0,0,0
IMG_20240702_134523,IMG_20240702_134523,1,IMG_20240702_134520,0.317598,-0.481657,-0.482665,0.658917,-170.790508,89.685418,-129.979767
IMG_20240702_134525,IMG_20240702_134525,1,IMG_20240702_134520,0.510424,0.638438,0.341362,0.464044,-170.792932,89.727340,-129.991933
IMG_20240702_134529,IMG_20240702_134529,1,IMG_20240702_134520,0.297874,-0.491450,-0.445490,0.686503,-170.789819,89.687664,-129.979247
IMG_20240702_134531,IMG_20240702_134531,1,IMG_20240702_134520,0.502584,0.647033,0.342413,0.459903,-170.793904,89.721608,-129.992954
IMG_20240702_134551,IMG_20240702_134551,1,IMG_20240702_134551,0,0,0,1,0,0,0
IMG_20240702_134555,IMG_20240702_134555,1,IMG_20240702_134551,0.807752,-0.128169,0.571153,-0.069960,-170.331686,95.862563,-129.089555
IMG_20240702_134558,IMG_20240702_134558,1,IMG_20240702_134551,-0.576512,0.054815,0.813796,-0.048637,-170.345719,95.863352,-129.129226
IMG_20240702_134601,IMG_20240702_134601,1,IMG_20240702_134551,0.797289,-0.157687,0.575277,-0.092314,-170.330985,95.859568,-129.086090
IMG_20240702_134603,IMG_20240702_134603,1,IMG_20240702_134551,-0.557821,0.183909,0.776930,-0.226701,-170.342115,95.857506,-129.119254
IMG_20240702_134622,IMG_20240702_134622,1,IMG_20240702_134622,0,0,0,1,0,0,0
IMG_20240702_134625,IMG_20240702_134625,1,IMG_20240702_134622,-0.448788,0.667757,-0.355095,0.476023,-170.334178,95.840133,-129.092118
IMG_20240702_134629,IMG_20240702_134629,1,IMG_20240702_134622,-0.409658,-0.429444,0.522541,0.612135,-170.327492,95.903877,-129.081222
IMG_20240702_134632,IMG_20240702_134632,1,IMG_20240702_134622,-0.273767,0.757695,-0.234626,0.543967,-170.339844,95.844916,-129.109969
IMG_20240702_134636,IMG_20240702_134636,1,IMG_20240702_134622,0.591124,0.545058,0.411255,0.429364,-170.680336,95.480987,-130.138195
IMG_20240702_134656,IMG_20240702_134656,1,IMG_20240702_134656,0,0,0,1,0,0,0
IMG_20240702_134701,IMG_20240702_134701,1,IMG_20240702_134656,-0.493394,0.635553,-0.396608,0.441970,-153.935626,179.534532,-92.956010
IMG_20240702_134704,IMG_20240702_134704,1,IMG_20240702_134656,-0.448432,-0.389227,0.563589,0.574264,-153.931734,179.581634,-92.954926
IMG_20240702_134708,IMG_20240702_134708,1,IMG_20240702_134656,-0.520730,0.613509,-0.422257,0.417309,-153.936747,179.528217,-92.956672
IMG_20240702_134714,IMG_20240702_134714,1,IMG_20240702_134656,-0.554542,-0.214367,0.719661,0.358633,-153.935983,179.581031,-92.969699
IMG_20240702_134810,IMG_20240702_134810,1,IMG_20240702_134810,0,0,0,1,0,0,0
IMG_20240702_134814,IMG_20240702_134814,1,IMG_20240702_134810,-0.399984,-0.436835,0.480069,0.647087,-153.937878,179.592330,-92.980093
IMG_20240702_134819,IMG_20240702_134819,1,IMG_20240702_134810,-0.360448,-0.470001,0.422017,0.686352,-153.948049,179.540405,-92.995417
IMG_20240702_134823,IMG_20240702_134823,1,IMG_20240702_134810,-0.197731,0.782738,-0.206142,0.552927,-153.961289,179.504832,-93.025215
IMG_20240702_134827,IMG_20240702_134827,1,IMG_20240702_134810,-0.303978,-0.503355,0.335370,0.736042,-153.946973,179.540782,-92.993492
IMG_20240702_134854,IMG_20240702_134854,1,IMG_20240702_134854,0,0,0,1,0,0,0
IMG_20240702_134858,IMG_20240702_134858,1,IMG_20240702_134854,0.805507,0.045197,0.582550,0.098749,-152.529070,187.731707,-91.539134
IMG_20240702_134901,IMG_20240702_134901,1,IMG_20240702_134854,-0.556960,0.206051,0.780231,-0.196410,-152.543749,187.711792,-91.578821
IMG_20240702_134905,IMG_20240702_134905,1,IMG_20240702_134854,0.795930,0.103372,0.580247,0.138285,-152.527224,187.732292,-91.532069
IMG_20240702_134909,IMG_20240702_134909,1,IMG_20240702_134854,-0.544860,0.249474,0.757519,-0.258952,-152.541109,187.707838,-91.570068
IMG_20240702_134930,IMG_20240702_134930,1,IMG_20240702_134930,0,0,0,1,0,0,0
IMG_20240702_134933,IMG_20240702_134933,1,IMG_20240702_134930,-0.192857,-0.564619,0.178331,0.782438,-152.520254,187.654967,-91.481337
IMG_20240702_134936,IMG_20240702_134936,1,IMG_20240702_134930,-0.040281,0.803900,-0.093089,0.586052,-152.534454,187.641682,-91.523049
IMG_20240702_134939,IMG_20240702_134939,1,IMG_20240702_134930,-0.177006,-0.563538,0.155044,0.791868,-152.518902,187.659771,-91.479942
IMG_20240702_134942,IMG_20240702_134942,1,IMG_20240702_134930,-0.089125,0.804499,-0.130888,0.572456,-152.532699,187.644702,-91.517355
IMG_20240702_194922,IMG_20240702_194922,1,IMG_20240702_194922,0,0,0,1,0,0,0
